,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
938,Deion Branch\BranDe00,2007,28,2-65,SEA,NFL,11,11,90.1,139.1,8.19,12.65,0,0,0,0,0,0,0,0,49,661,4,0
939,Carlos Carson\CarsCa00,1984,26,5-114,KAN,NFL,16,16,131.0,188.0,8.19,11.75,0,0,0,0,0,1,-8,0,57,1078,4,0
940,Jeff Graham\GrahJe00,2000,31,2-46,SDG,NFL,14,13,114.7,169.7,8.19,12.12,0,0,0,0,0,0,0,0,55,907,4,1
941,Lance Moore\MoorLa00,2011,28,,NOR,NFL,14,7,114.7,166.7,8.19,11.91,0,0,0,0,0,0,0,0,52,627,8,0
942,Mike Wallace\WallMi00,2016,30,3-84,BAL,NFL,16,16,130.8,202.8,8.18,12.68,0,0,0,0,0,5,31,0,72,1017,4,1
943,Vance Johnson\JohnVa00,1993,30,2-31,DEN,NFL,10,8,81.7,117.7,8.17,11.77,0,0,0,0,0,0,0,0,36,517,5,0
944,Dwight Clark\ClarDw00,1985,28,10-249,SFO,NFL,16,14,130.5,184.5,8.16,11.53,0,0,0,0,0,0,0,0,54,705,10,0
945,Jamison Crowder\CrowJa00,2016,23,4-105,WAS,NFL,16,9,130.5,197.5,8.16,12.34,0,0,0,0,0,2,-2,0,67,847,7,2
946,Wendell Davis\DaviWe00,1991,25,1-27,CHI,NFL,16,16,130.5,191.5,8.16,11.97,0,0,0,0,0,0,0,0,61,945,6,0
947,Willie Davis\DaviWi00,1994,27,,KAN,NFL,14,13,114.2,165.2,8.16,11.80,0,0,0,0,0,0,0,0,51,822,5,1
948,Irving Fryar\FryaIr00,1993,31,1-1,MIA,NFL,16,16,130.6,194.6,8.16,12.16,0,0,0,0,0,3,-4,0,64,1010,5,0
949,Kevin House\HousKe00,1984,27,2-49,TAM,NFL,16,16,130.5,206.5,8.16,12.91,0,0,0,0,0,0,0,0,76,1005,5,0
950,Justin McCareins\McCaJu00,2003,25,4-124,TEN,NFL,16,10,130.6,177.6,8.16,11.10,0,0,0,0,0,1,13,0,47,813,7,2
951,Shaun McDonald\McDoSh00,2007,26,4-106,DET,NFL,16,7,130.5,209.5,8.16,13.09,0,0,0,0,0,4,2,0,79,943,6,3
952,Deion Branch\BranDe00,2008,29,2-65,SEA,NFL,8,8,65.2,95.2,8.15,11.90,0,0,0,0,0,0,0,0,30,412,4,0
953,Hassan Jones\JoneHa00,1990,26,5-120,MIN,NFL,15,10,122.3,173.3,8.15,11.55,0,0,0,0,0,1,-7,0,51,810,7,0
954,Jerry Butler\ButlJe00,1981,24,1-5,BUF,NFL,16,16,130.3,185.3,8.14,11.58,0,0,0,0,0,1,1,0,55,842,8,2
955,Josh Gordon\GordJo02,2018,27,2-1,2TM,NFL,12,12,97.7,138.7,8.14,11.56,0,0,0,0,0,0,0,0,41,737,4,0
956,Stephone Paige\PaigSt00,1988,27,,KAN,NFL,16,16,130.2,191.2,8.14,11.95,0,0,0,0,0,0,0,0,61,902,7,2
957,Steve Smith\SmitSt01,2016,37,3-74,BAL,NFL,14,14,113.9,183.9,8.14,13.14,0,0,0,0,0,0,0,0,70,799,5,0
958,Lewis Bennett\BennLe20,1987,24,,NYG,NFL,3,3,24.4,34.4,8.13,11.47,0,0,0,0,0,0,0,0,10,184,1,0
959,Michael Crabtree\CrabMi00,2017,30,1-10,OAK,NFL,14,14,113.8,171.8,8.13,12.27,0,0,0,0,0,0,0,0,58,618,8,1
960,Alvin Harper\HarpAl00,1994,26,1-12,DAL,NFL,16,14,130.1,163.1,8.13,10.19,0,0,0,0,0,0,0,0,33,821,8,2
961,Rob Moore\MoorRo00,1995,27,1-1,ARI,NFL,15,15,122.0,185.0,8.13,12.33,1,2,33,0,1,0,0,0,63,907,5,0
962,Torrey Smith\SmitTo02,2011,22,2-58,BAL,NFL,16,14,130.0,180.0,8.13,11.25,0,0,0,0,0,4,39,0,50,841,7,1
963,Joey Galloway\GallJo00,2002,31,1-8,DAL,NFL,16,16,129.9,190.9,8.12,11.93,0,0,0,0,0,4,31,0,61,908,6,2
964,Travis Benjamin\BenjTr00,2015,26,4-100,CLE,NFL,16,15,129.8,197.8,8.11,12.36,0,0,0,0,0,4,12,0,68,966,5,3
965,Deion Branch\BranDe00,2005,26,2-65,NWE,NFL,16,15,129.8,207.8,8.11,12.99,0,0,0,0,0,0,0,0,78,998,5,0
966,Isaac Bruce\BrucIs00,2006,34,2-33,STL,NFL,16,13,129.8,203.8,8.11,12.74,0,1,0,0,0,0,0,0,74,1098,3,0
967,Gary Clark\ClarGa00,1988,26,2-55,WAS,NFL,16,13,129.8,188.8,8.11,11.80,0,0,0,0,0,2,6,0,59,892,7,2
968,Cameron Meredith\MereCa00,2016,24,,CHI,NFL,14,10,113.5,179.5,8.11,12.82,1,1,2,1,0,1,6,0,66,888,4,3
969,Ernest Givins\GiviEr00,1991,27,2-34,HOU,NFL,16,16,129.6,199.6,8.10,12.48,0,0,0,0,0,4,30,0,70,996,5,3
970,Darrius Heyward-Bey\HeywDa00,2011,24,1-7,OAK,NFL,15,14,121.5,185.5,8.10,12.37,0,0,0,0,0,0,0,0,64,975,4,1
971,Dwayne Bowe\BoweDw00,2007,23,1-23,KAN,NFL,16,15,129.5,199.5,8.09,12.47,0,0,0,0,0,0,0,0,70,995,5,0
972,Joe Jurevicius\JureJo00,2005,31,2-55,SEA,NFL,16,12,129.4,184.4,8.09,11.53,0,0,0,0,0,0,0,0,55,694,10,1
973,Ahmad Rashad\RashAh00,1981,32,1-4,MIN,NFL,16,15,129.4,187.4,8.09,11.71,0,0,0,0,0,0,0,0,58,884,7,1
974,Antonio Brown\BrowAn04,2012,24,6-195,PIT,NFL,13,10,105.1,171.1,8.08,13.16,0,2,0,0,1,7,24,0,66,787,5,4
975,Chris Chambers\ChamCh00,2001,23,2-52,MIA,NFL,16,7,129.2,177.2,8.08,11.08,0,0,0,0,0,1,-11,0,48,883,7,2
976,Taylor Gabriel\GabrTa00,2016,25,,ATL,NFL,13,3,105.0,140.0,8.08,10.77,0,0,0,0,0,4,51,1,35,579,6,0
977,Ernest Givins\GiviEr00,1988,24,2-34,HOU,NFL,16,16,129.2,189.2,8.08,11.83,0,0,0,0,0,4,26,0,60,976,5,1
978,Jessie Hester\HestJe00,1990,27,1-23,IND,NFL,16,14,129.3,183.3,8.08,11.46,0,0,0,0,0,4,9,0,54,924,6,0
979,Art Monk*\MonkAr00,1988,31,1-18,WAS,NFL,16,13,129.2,201.2,8.08,12.58,0,1,0,0,0,7,46,0,72,946,5,0
980,Frank Sanders\SandFr00,1997,24,2-47,ARI,NFL,16,16,129.2,204.2,8.08,12.77,1,1,26,0,0,1,5,0,75,1017,4,3
981,Darnay Scott\ScotDa00,1994,22,2-30,CIN,NFL,16,12,129.3,175.3,8.08,10.96,1,1,53,0,0,10,106,0,46,866,5,0
982,Leslie Shepherd\ShepLe00,1997,28,,WAS,NFL,11,9,88.9,117.9,8.08,10.72,0,0,0,0,0,4,27,0,29,562,5,0
983,Rod Smith\SmitRo01,2003,33,,DEN,NFL,15,15,121.2,195.2,8.08,13.01,1,1,72,0,0,10,98,0,74,845,3,0
984,Anthony Carter\CartAn00,1985,25,12-334,MIN,NFL,16,15,129.1,172.1,8.07,10.76,0,0,0,0,0,0,0,0,43,821,8,1
985,Donte Moncrief\MoncDo00,2016,23,3-90,IND,NFL,9,7,72.6,102.6,8.07,11.40,0,0,0,0,0,1,-1,0,30,307,7,0
986,Stephone Paige\PaigSt00,1990,29,,KAN,NFL,16,16,129.1,194.1,8.07,12.13,0,0,0,0,0,0,0,0,65,1021,5,3
987,Eric Streater\StreEr20,1987,23,,TAM,NFL,3,3,24.2,29.2,8.07,9.73,0,0,0,0,0,1,5,0,5,117,2,0
988,Troy Brown\BrowTr00,2000,29,8-198,NWE,NFL,16,15,129.0,212.0,8.06,13.25,0,0,0,0,0,6,46,0,83,944,4,2
989,Bobby Engram\EngrBo00,1998,25,2-52,CHI,NFL,16,16,129.0,193.0,8.06,12.06,0,0,0,0,0,1,3,0,64,987,5,1
990,Michael Floyd\FloyMi00,2015,26,1-13,ARI,NFL,15,6,120.9,172.9,8.06,11.53,0,0,0,0,0,0,0,0,52,849,6,0
991,Wesley Walker\WalkWe00,1983,28,2-33,NYJ,NFL,16,16,128.8,189.8,8.05,11.86,0,0,0,0,0,0,0,0,61,868,7,0
992,Lionel Manuel\ManuLi00,1988,26,7-171,NYG,NFL,16,16,128.6,193.6,8.04,12.10,0,0,0,0,0,4,27,0,65,1029,4,1
993,Wallace Francis\FranWa00,1980,29,5-110,ATL,NFL,16,16,128.4,182.4,8.03,11.40,0,0,0,0,0,1,2,0,54,862,7,0
994,Andre Reed*\ReedAn00,1993,29,4-86,BUF,NFL,15,15,120.5,172.5,8.03,11.50,0,0,0,0,0,9,21,0,52,854,6,3
995,Leonard Thompson\ThomLe01,1983,31,8-194,DET,NFL,13,12,104.4,145.4,8.03,11.18,0,0,0,0,0,4,72,1,41,752,3,2
996,Miles Austin\AustMi00,2012,28,,DAL,NFL,16,15,128.3,194.3,8.02,12.14,0,0,0,0,0,0,0,0,66,943,6,1
997,Todd Pinkston\PinkTo00,2002,25,2-36,PHI,NFL,15,15,120.3,180.3,8.02,12.02,0,0,0,0,0,1,-15,0,60,798,7,2
998,Mario Manningham\MannMa01,2009,23,3-95,NYG,NFL,14,10,112.2,169.2,8.01,12.09,0,0,0,0,0,0,0,0,57,822,5,1
999,Rob Moore\MoorRo00,1998,30,1-1,ARI,NFL,16,16,128.2,195.2,8.01,12.20,0,0,0,0,0,0,0,0,67,982,5,0
1000,Cliff Branch\BranCl00,1980,32,4-98,OAK,NFL,16,15,127.9,171.9,7.99,10.74,0,0,0,0,0,1,1,0,44,858,7,0
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
1001,Laveranues Coles\ColeLa00,2008,31,3-78,NYJ,NFL,16,16,127.9,197.9,7.99,12.37,0,0,0,0,0,2,9,0,70,850,7,1
1002,Charles Johnson\JohnCh00,1998,26,1-17,PIT,NFL,16,16,127.9,192.9,7.99,12.06,0,0,0,0,0,1,4,0,65,815,7,0
1003,Denarius Moore\MoorDe02,2011,23,5-148,OAK,NFL,13,10,103.9,136.9,7.99,10.53,0,0,0,0,0,5,61,1,33,618,5,1
1004,Tony Martin\MartTo00,1994,29,5-126,SDG,NFL,16,1,127.6,177.6,7.98,11.10,0,1,0,0,1,2,-9,0,50,885,7,2
1005,Rob Moore\MoorRo00,1996,28,1-1,ARI,NFL,16,16,127.6,185.6,7.98,11.60,0,0,0,0,0,0,0,0,58,1016,4,0
1006,Rueben Randle\RandRu00,2015,24,2-63,NYG,NFL,16,16,127.7,184.7,7.98,11.54,0,0,0,0,0,0,0,0,57,797,8,0
1007,Al Toon\ToonAl00,1990,27,1-10,NYJ,NFL,14,12,111.7,168.7,7.98,12.05,0,2,0,0,0,0,0,0,57,757,6,0
1008,Willie Snead\SneaWi00,2016,24,,NOR,NFL,15,4,119.5,191.5,7.97,12.77,1,1,50,1,0,0,0,0,72,895,4,2
1009,Malcom Floyd\FloyMa00,2012,31,,SDG,NFL,14,14,111.4,167.4,7.96,11.96,0,0,0,0,0,0,0,0,56,814,5,0
1010,Jerry Porter\PortJe00,2002,24,2-47,OAK,NFL,16,14,127.4,178.4,7.96,11.15,0,0,0,0,0,4,6,0,51,688,9,0
1011,Joey Galloway\GallJo00,2004,33,1-8,TAM,NFL,10,7,79.5,112.5,7.95,11.25,0,0,0,0,0,2,19,0,33,416,5,3
1012,Ricky Proehl\ProeRi00,1997,29,3-58,CHI,NFL,15,10,119.3,177.3,7.95,11.82,0,0,0,0,0,0,0,0,58,753,7,2
1013,Reidel Anthony\AnthRe00,1998,22,1-16,TAM,NFL,15,13,119.1,170.1,7.94,11.34,0,0,0,0,0,4,43,0,51,708,7,0
1014,Cris Carter*\CartCr00,1989,24,4-3,PHI,NFL,16,15,127.1,172.1,7.94,10.76,0,0,0,0,0,2,16,0,45,605,11,1
1015,Henry Ellard\EllaHe00,1987,26,2-32,RAM,NFL,12,12,95.3,146.3,7.94,12.19,0,0,0,0,0,1,4,0,51,799,3,3
1016,Jeff Graham\GrahJe00,2001,32,2-46,SDG,NFL,14,11,111.1,163.1,7.94,11.65,0,0,0,0,0,0,0,0,52,811,5,1
1017,Andre Reed*\ReedAn00,1997,33,4-86,BUF,NFL,15,15,119.1,179.1,7.94,11.94,0,0,0,0,0,3,11,0,60,880,5,1
1018,T.J. Houshmandzadeh\HousTJ00,2004,27,7-204,CIN,NFL,16,13,126.9,199.9,7.93,12.49,0,0,0,0,0,6,51,0,73,978,4,0
1019,Rob Moore\MoorRo00,1991,23,1-1,NYJ,NFL,16,16,126.7,196.7,7.92,12.29,0,0,0,0,0,0,0,0,70,987,5,2
1020,Kendall Wright\WrigKe01,2014,25,1-20,TEN,NFL,14,11,110.9,167.9,7.92,11.99,0,0,0,0,0,4,54,0,57,715,6,1
1021,Kevin Dyson\DysoKe00,2001,26,1-16,TEN,NFL,16,16,126.5,180.5,7.91,11.28,0,0,0,0,0,0,0,0,54,825,7,0
1022,Kenny Stills\StilKe00,2016,24,5-144,MIA,NFL,16,16,126.6,168.6,7.91,10.54,0,0,0,0,0,0,0,0,42,726,9,0
1023,Adrian Arrington\ArriAd00,2010,25,7-237,NOR,NFL,1,0,7.9,14.9,7.90,14.90,0,0,0,0,0,0,0,0,7,79,0,0
1024,Jeff Graham\GrahJe00,1994,25,2-46,CHI,NFL,16,15,126.4,194.4,7.90,12.15,0,0,0,0,0,0,0,0,68,944,4,1
1025,Tony Martin\MartTo00,1997,32,5-126,SDG,NFL,16,16,126.4,189.4,7.90,11.84,0,0,0,0,0,0,0,0,63,904,6,0
1026,Webster Slaughter\SlauWe00,1988,24,2-43,CLE,NFL,8,8,63.2,93.2,7.90,11.65,0,0,0,0,0,0,0,0,30,462,3,1
1027,Freddie Solomon\SoloFr01,1980,27,2-36,SFO,NFL,16,13,126.4,174.4,7.90,10.90,0,1,0,0,0,8,56,0,48,658,8,5
1028,Anquan Boldin\BoldAn00,2012,32,2-54,BAL,NFL,15,15,118.4,183.4,7.89,12.23,0,0,0,0,0,1,3,0,65,921,4,0
1029,Troy Brown\BrowTr00,2002,31,8-198,NWE,NFL,14,13,110.4,207.4,7.89,14.81,0,0,0,0,0,3,14,0,97,890,3,4
1030,Amari Cooper\CoopAm00,2017,23,1-4,OAK,NFL,14,12,110.4,158.4,7.89,11.31,0,0,0,0,0,1,4,0,48,680,7,1
1031,Chris Godwin\GodwCh00,2018,22,3-84,TAM,NFL,16,5,126.2,185.2,7.89,11.58,0,0,0,0,0,0,0,0,59,842,7,4
1032,Keyshawn Johnson\JohnKe00,1997,25,1-1,NYJ,NFL,16,16,126.3,196.3,7.89,12.27,0,0,0,0,0,0,0,0,70,963,5,0
1033,Johnny Knox\KnoxJo00,2010,24,5-140,CHI,NFL,16,16,126.2,177.2,7.89,11.08,0,0,0,0,0,1,2,0,51,960,5,1
1034,Stephone Paige\PaigSt00,1987,26,,KAN,NFL,12,11,94.7,137.7,7.89,11.48,0,0,0,0,0,0,0,0,43,707,4,0
1035,Allen Robinson\RobiAl02,2016,23,2-61,JAX,NFL,16,16,126.3,199.3,7.89,12.46,0,0,0,0,0,0,0,0,73,883,6,1
1036,John Taylor\TaylJo00,1993,31,3-76,SFO,NFL,16,16,126.3,182.3,7.89,11.40,1,1,41,0,0,2,17,0,56,940,5,1
1037,Adam Thielen\ThieAd00,2016,26,,MIN,NFL,16,10,126.2,195.2,7.89,12.20,0,0,0,0,0,2,15,0,69,967,5,2
1038,Mike Wallace\WallMi00,2013,27,3-84,MIA,NFL,16,16,126.3,199.3,7.89,12.46,0,0,0,0,0,3,33,0,73,930,5,0
1039,J.T. Smith\SmitJT00,1988,33,,PHO,NFL,16,16,126.1,209.1,7.88,13.07,0,0,0,0,0,1,15,0,83,986,5,4
1040,Steve Smith\SmitSt02,2010,25,2-51,NYG,NFL,9,7,70.9,118.9,7.88,13.21,0,0,0,0,0,0,0,0,48,529,3,0
1041,Marvin Harrison*\HarrMa00,1997,25,1-19,IND,NFL,16,15,125.9,198.9,7.87,12.43,0,0,0,0,0,2,-7,0,73,866,6,2
1042,Anquan Boldin\BoldAn00,2010,30,2-54,BAL,NFL,16,16,125.7,189.7,7.86,11.85,1,1,-6,0,0,2,2,0,64,837,7,1
1043,Irving Fryar\FryaIr00,1985,23,1-1,NWE,NFL,16,14,125.7,164.7,7.86,10.29,0,0,0,0,0,7,27,1,39,670,7,4
1044,Javon Walker\WalkJa00,2003,25,1-20,GNB,NFL,16,3,125.7,166.7,7.86,10.42,0,0,0,0,0,2,1,0,41,716,9,1
1045,Reggie Wayne\WaynRe00,2003,25,1-30,IND,NFL,16,16,125.8,193.8,7.86,12.11,0,0,0,0,0,0,0,0,68,838,7,0
1046,Flipper Anderson\AndeFl00,1994,29,2-46,RAM,NFL,16,16,125.6,171.6,7.85,10.73,0,0,0,0,0,1,11,0,46,945,5,0
1047,Deion Branch\BranDe00,2010,31,2-65,2TM,NFL,15,12,117.8,178.8,7.85,11.92,0,0,0,0,0,0,0,0,61,818,6,1
1048,JaJuan Dawson\DawsJa00,2000,23,3-79,CLE,NFL,2,2,15.7,24.7,7.85,12.35,0,0,0,0,0,0,0,0,9,97,1,0
1049,Roy Green\GreeRo01,1986,29,4-89,STL,NFL,11,10,86.3,128.3,7.85,11.66,0,0,0,0,0,2,-4,0,42,517,6,1
1050,Brian Hartline\HartBr00,2013,27,4-108,MIA,NFL,16,15,125.6,201.6,7.85,12.60,0,0,0,0,0,0,0,0,76,1016,4,0
1051,Reggie Langhorne\LangRe00,1988,25,7-175,CLE,NFL,16,16,125.6,182.6,7.85,11.41,0,0,0,0,0,2,26,1,57,780,7,3
1052,Derrick Mason\MasoDe00,2000,26,4-98,TEN,NFL,16,10,125.6,188.6,7.85,11.79,0,0,0,0,0,1,1,0,63,895,5,1
1053,Nelson Agholor\AghoNe00,2017,24,1-20,PHI,NFL,16,10,125.5,187.5,7.84,11.72,0,0,0,0,0,1,7,0,62,768,8,0
1054,Az-Zahir Hakim\HakiAz00,2002,25,4-96,DET,NFL,10,10,78.4,115.4,7.84,11.54,0,0,0,0,0,4,3,0,37,541,3,0
1055,Alshon Jeffery\JeffAl00,2016,26,2-45,CHI,NFL,12,12,94.1,146.1,7.84,12.18,0,0,0,0,0,0,0,0,52,821,2,0
1056,Eddie Brown\BrowEd00,1989,27,1-13,CIN,NFL,15,15,117.4,169.4,7.83,11.29,0,0,0,0,0,0,0,0,52,814,6,0
1057,Isaac Bruce\BrucIs00,2008,36,2-33,SFO,NFL,16,15,125.2,186.2,7.83,11.64,0,1,0,0,0,1,-3,0,61,835,7,0
1058,Antonio Bryant\BryaAn00,2005,24,2-63,CLE,NFL,16,15,125.2,194.2,7.83,12.14,0,0,0,0,0,1,3,0,69,1009,4,1
1059,Cris Carter*\CartCr00,1991,26,4-3,MIN,NFL,16,16,125.2,197.2,7.83,12.33,0,0,0,0,0,0,0,0,72,962,5,1
1060,Derrick Mason\MasoDe00,2005,31,4-98,BAL,NFL,16,16,125.3,211.3,7.83,13.21,0,0,0,0,0,0,0,0,86,1073,3,1
1061,Johnnie Morton\MortJo00,2004,33,1-21,KAN,NFL,13,12,101.8,156.8,7.83,12.06,0,0,0,0,0,7,43,0,55,795,3,2
1062,Sammy White\WhitSa00,1980,26,2-54,MIN,NFL,16,16,125.2,178.2,7.83,11.14,0,0,0,0,0,4,65,0,53,887,5,0
1063,Bernard Berrian\BerrBe00,2007,27,3-78,CHI,NFL,16,15,125.1,196.1,7.82,12.26,0,0,0,0,0,0,0,0,71,951,5,1
1064,Braylon Edwards\EdwaBr00,2006,23,1-3,CLE,NFL,16,15,125.1,186.1,7.82,11.63,0,0,0,0,0,3,7,0,61,884,6,0
1065,Marvin Jones\JoneMa02,2016,26,5-166,DET,NFL,15,15,117.3,172.3,7.82,11.49,0,0,0,0,0,1,3,0,55,930,4,0
1066,Mark Carrier\CarrMa00,1988,23,3-57,TAM,NFL,16,16,125.0,182.0,7.81,11.38,0,0,0,0,0,0,0,0,57,970,5,2
1067,Donald Driver\DrivDo00,2007,32,7-213,GNB,NFL,15,14,117.2,199.2,7.81,13.28,0,0,0,0,0,2,4,0,82,1048,2,1
1068,Art Monk*\MonkAr00,1981,24,1-18,WAS,NFL,16,16,124.9,180.9,7.81,11.31,0,0,0,0,0,1,-5,0,56,894,6,0
1069,Bill Schroeder\SchrBi00,2000,29,6-181,GNB,NFL,16,16,125.0,190.0,7.81,11.88,0,0,0,0,0,2,11,0,65,999,4,1
1070,J.J. Stokes\StokJ.00,1998,26,1-10,SFO,NFL,16,11,125.0,188.0,7.81,11.75,0,0,0,0,0,0,0,0,63,770,8,0
1071,Keyshawn Johnson\JohnKe00,2003,31,1-1,TAM,NFL,10,10,78.0,123.0,7.80,12.30,0,0,0,0,0,0,0,0,45,600,3,0
1072,Keith Poole\PoolKe00,1999,25,4-116,NOR,NFL,15,15,117.0,159.0,7.80,10.60,0,0,0,0,0,1,14,0,42,796,6,0
1073,Fred Barnett\BarnFr00,1991,25,3-77,PHI,NFL,15,15,116.8,178.8,7.79,11.92,0,0,0,0,0,1,0,0,62,948,4,2
1074,Jabar Gaffney\GaffJa00,2011,31,2-33,WAS,NFL,16,15,124.7,192.7,7.79,12.04,0,0,0,0,0,0,0,0,68,947,5,1
1075,Eric Martin\MartEr00,1987,26,7-179,NOR,NFL,15,11,116.8,160.8,7.79,10.72,0,0,0,0,0,0,0,0,44,778,7,3
1076,Steve Smith\SmitSt01,2002,23,3-74,CAR,NFL,15,13,116.8,170.8,7.79,11.39,0,0,0,0,0,1,-4,0,54,872,3,5
1077,Brian Blades\BladBr00,1995,30,2-49,SEA,NFL,16,16,124.5,201.5,7.78,12.59,0,0,0,0,0,2,4,0,77,1001,4,0
1078,Mark Jackson\JackMa00,1990,27,6-161,DEN,NFL,16,15,124.4,181.4,7.78,11.34,0,0,0,0,0,5,28,1,57,926,4,1
1079,James Jett\JettJa00,1998,28,,OAK,NFL,16,16,124.5,169.5,7.78,10.59,0,0,0,0,0,1,3,0,45,882,6,0
1080,Lance Moore\MoorLa00,2010,27,,NOR,NFL,16,1,124.3,190.3,7.77,11.89,0,0,0,0,0,0,0,0,66,763,8,2
1081,Terrell Owens*\OwenTe00,2009,36,3-89,BUF,NFL,16,16,124.3,179.3,7.77,11.21,0,0,0,0,0,6,54,1,55,829,5,1
1082,Sterling Shepard\ShepSt00,2017,24,2-40,NYG,NFL,11,10,85.5,144.5,7.77,13.14,0,0,0,0,0,4,4,0,59,731,2,1
1083,Willie Green\GreeWi00,1995,29,8-194,CAR,NFL,16,7,124.2,171.2,7.76,10.70,0,0,0,0,0,0,0,0,47,882,6,1
1084,Stanley Morgan\MorgSt00,1984,29,1-25,NWE,NFL,13,12,100.9,138.9,7.76,10.68,0,0,0,0,0,0,0,0,38,709,5,0
1085,James Thrash\ThraJa00,2002,27,,PHI,NFL,16,16,124.1,176.1,7.76,11.01,0,0,0,0,0,18,126,2,52,635,6,1
1086,Dwight Clark\ClarDw00,1984,27,10-249,SFO,NFL,16,14,124.0,176.0,7.75,11.00,0,1,0,0,0,0,0,0,52,880,6,0
1087,John Jefferson\JeffJo00,1983,27,1-14,GNB,NFL,16,16,124.0,181.0,7.75,11.31,0,0,0,0,0,0,0,0,57,830,7,1
1088,Randall Cobb\CobbRa00,2015,25,2-64,GNB,NFL,16,15,123.9,202.9,7.74,12.68,0,0,0,0,0,13,50,0,79,829,6,1
1089,Lee Evans\EvanLe00,2008,27,1-13,BUF,NFL,16,16,123.9,186.9,7.74,11.68,0,0,0,0,0,1,22,0,63,1017,3,2
1090,Eddie Brown\BrowEd00,1986,24,1-13,CIN,NFL,16,16,123.6,181.6,7.73,11.35,0,0,0,0,0,8,32,0,58,964,4,0
1091,Gary Clark\ClarGa00,1985,23,2-55,WAS,NFL,16,10,123.6,195.6,7.73,12.23,0,0,0,0,0,2,10,0,72,926,5,0
1092,John Stallworth*\StalJo00,1985,33,4-82,PIT,NFL,16,16,123.7,198.7,7.73,12.42,0,0,0,0,0,0,0,0,75,937,5,0
1093,Cris Carter*\CartCr00,2001,36,4-3,MIN,NFL,16,16,123.5,196.5,7.72,12.28,0,0,0,0,0,1,4,0,73,871,6,2
1094,Deion Branch\BranDe00,2004,25,2-65,NWE,NFL,9,9,69.4,104.4,7.71,11.60,0,0,0,0,0,0,0,0,35,454,4,1
1095,Sam McCullum\McCuSa00,1980,28,9-232,SEA,NFL,16,16,123.4,185.4,7.71,11.59,0,0,0,0,0,0,0,0,62,874,6,0
1096,Denarius Moore\MoorDe02,2012,24,5-148,OAK,NFL,15,15,115.6,166.6,7.71,11.11,0,0,0,0,0,1,-5,0,51,741,7,3
1097,Santana Moss\MossSa00,2004,25,1-16,NYJ,NFL,15,14,115.6,160.6,7.71,10.71,0,0,0,0,0,6,18,0,45,838,5,2
1098,Jerry Porter\PortJe00,2005,27,2-47,OAK,NFL,16,14,123.4,199.4,7.71,12.46,0,0,0,0,0,1,-8,0,76,942,5,1
1099,Mohamed Sanu\SanuMo00,2014,25,3-83,CIN,NFL,16,13,123.3,179.3,7.71,11.20,3,3,79,1,0,7,51,0,56,790,5,0
1100,Jim Smith\SmitJi01,1982,27,3-75,PIT,NFL,8,0,61.7,78.7,7.71,9.84,0,0,0,0,0,0,0,0,17,387,4,1
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
1101,Golden Tate\TateGo00,2012,24,2-60,SEA,NFL,15,15,115.7,160.7,7.71,10.71,1,1,23,1,0,3,20,0,45,688,7,1
1102,Mike Thomas\ThomMi01,2010,23,4-107,JAX,NFL,16,11,123.4,189.4,7.71,11.84,0,0,0,0,0,12,114,0,66,820,4,3
1103,T.J. Houshmandzadeh\HousTJ00,2008,31,7-204,CIN,NFL,15,15,115.3,207.3,7.69,13.82,0,0,0,0,0,1,9,0,92,904,4,0
1104,DeSean Jackson\JackDe00,2008,22,2-49,PHI,NFL,16,15,122.8,184.8,7.68,11.55,0,1,0,0,1,17,96,1,62,912,2,4
1105,Golden Tate\TateGo00,2013,25,2-60,SEA,NFL,16,13,122.9,186.9,7.68,11.68,0,0,0,0,0,3,31,0,64,898,5,3
1106,Demaryius Thomas\ThomDe03,2017,30,1-22,DEN,NFL,16,16,122.9,205.9,7.68,12.87,0,0,0,0,0,0,0,0,83,949,5,1
1107,Eric Moulds\MoulEr00,2001,28,1-24,BUF,NFL,16,16,122.7,189.7,7.67,11.86,0,0,0,0,0,3,3,0,67,904,5,1
1108,Mike Pritchard\PritMi00,1993,24,1-13,ATL,NFL,15,14,115.0,189.0,7.67,12.60,0,0,0,0,0,2,4,0,74,736,7,1
